member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,cik,gics_sector,gics_sub_industry,headquarters_location,founded,quote_symbol,quote_status,quote_note
spell-MER-19960102,,MER,MER,MER,,1996-01-02,2009-01-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-NCC-19960102,,NCC,NCC,National City,,1996-01-02,2009-01-02,fja_history,,,,,,NCC,auto,
spell-WB-19960102,,WB,WB,Wachovia Bank,,1996-01-02,2009-01-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-UST-19960102,,UST,UST,UST,,1996-01-02,2009-01-06,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ROH-19960102,,ROH,ROH,ROH,,1996-01-02,2009-04-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MTLQQ-19960102,,MTLQQ,MTLQQ,MTLQQ,,1996-01-02,2009-06-03,fja_history,,,,,,MTLQQ,auto,
spell-IR-19960102,,IR,IR,Ingersoll Rand,Ingersoll Rand,1996-01-02,2009-07-01,fja_history,1699150,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",1859,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CTX-19960102,,CTX,CTX,Centex Corp.,,1996-01-02,2009-08-19,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CBE-19960102,,CBE,CBE,Cooper Industries,,1996-01-02,2009-09-09,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-WYE-19960102,,WYE,WYE,WYE,,1996-01-02,2009-10-16,fja_history,,,,,,WYE,auto,
spell-SGP-19960102,,SGP,SGP,Schering-Plough,,1996-01-02,2009-11-04,fja_history,,,,,,SGP,auto,
spell-KBH-19960102,,KBH,KBH,KB Home,,1996-01-02,2009-12-21,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-JAVA-19960102,,JAVA,JAVA,JAVA,,1996-01-02,2010-01-27,fja_history,,,,,,JAVA,auto,
spell-BNI-19960102,,BNI,BNI,BNI,,1996-01-02,2010-02-16,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-BDK-19960102,,BDK,BDK,BDK,,1996-01-02,2010-03-15,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MIL-19960102,,MIL,MIL,Millipore,,1996-01-02,2010-07-15,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-EKDKQ-19960102,,EKDKQ,EKDKQ,EKDKQ,,1996-01-02,2010-12-20,fja_history,,,,,,EKDKQ,auto,
spell-NYT-19960102,,NYT,NYT,The New York Times Company,,1996-01-02,2010-12-20,fja_history,,,,,,NYT,auto,
spell-MDP-19960102,,MDP,MDP,Meredith Corp,,1996-01-02,2011-01-04,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-NOVL-19960102,,NOVL,NOVL,Novell,,1996-01-02,2011-04-28,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-RSHCQ-19960102,,RSHCQ,RSHCQ,RSHCQ,,1996-01-02,2011-07-01,fja_history,,,,,,RSHCQ,auto,
spell-NSM-19960102,,NSM,NSM,National Semiconductor,,1996-01-02,2011-09-26,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ITT-19960102,,ITT,ITT,ITT,,1996-01-02,2011-11-01,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GAS-19960102,,GAS,GAS,Nicor Gas,,1996-01-02,2011-12-12,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-TLAB-19960102,,TLAB,TLAB,Tellabs,,1996-01-02,2011-12-21,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CEG-19960102,,CEG,CEG,Constellation Energy,Constellation Energy,1996-01-02,2012-03-13,fja_history,1868275,Utilities,Electric Utilities,"Baltimore, Maryland",1999,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-SVU-19960102,,SVU,SVU,Supervalu,,1996-01-02,2012-05-01,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-HSH-19960102,,HSH,HSH,HSH,,1996-01-02,2012-06-29,fja_history,,,,,,HSH,auto,
spell-PGN-19960102,,PGN,PGN,Progress Energy,,1996-01-02,2012-07-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GR-19960102,,GR,GR,Goodrich Corporation,,1996-01-02,2012-07-27,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-SUN-19960102,,SUN,SUN,SunAmerica,,1996-01-02,2012-10-05,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-RRD-19960102,,RRD,RRD,RR Donnelley,,1996-01-02,2012-12-12,fja_history,,,,,,RRD,auto,
spell-HNZ-19960102,,HNZ,HNZ,Heinz,,1996-01-02,2013-06-07,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-S-19960102,,S,S,Sprint Nextel,,1996-01-02,2013-07-09,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AMD-19960102,,AMD,AMD,Advanced Micro Devices,Advanced Micro Devices,1996-01-02,2013-09-23,fja_history,2488,Information Technology,Semiconductors,"Santa Clara, California",1969,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-JCP-19960102,,JCP,JCP,JCPenney,,1996-01-02,2013-12-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-BEAM-19960102,,BEAM,BEAM,Suntory Global Spirits,,1996-01-02,2014-05-01,fja_history,,,,,,BEAM,auto,
spell-LSI-19960102,,LSI,LSI,LSI Corporation,,1996-01-02,2014-05-07,fja_history,,,,,,LSI,auto,
spell-X-19960102,,X,X,United States Steel,,1996-01-02,2014-07-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-RDC-19960102,,RDC,RDC,Rowan Companies,,1996-01-02,2014-08-19,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-BMS-19960102,,BMS,BMS,Bemis Company,,1996-01-02,2014-12-05,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AVP-19960102,,AVP,AVP,Avon Products,,1996-01-02,2015-03-23,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ATI-19960102,,ATI,ATI,Allegheny Technologies,,1996-01-02,2015-07-02,fja_history,,,,,,ATI,auto,
spell-MWV-19960102,,MWV,MWV,MWV,,1996-01-02,2015-07-02,fja_history,,,,,,MWV,auto,
spell-PLL-19960102,,PLL,PLL,Pall Corporation,,1996-01-02,2015-08-31,fja_history,,,,,,PLL,auto,
spell-SIAL-19960102,,SIAL,SIAL,Sigma-Aldrich,,1996-01-02,2015-11-18,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-DXC-19960102,,DXC,DXC,DXC Technology,,1996-01-02,2015-12-01,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-THC-19960102,,THC,THC,Tenet Healthcare,,1996-01-02,2016-04-18,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-STJ-19960102,,STJ,STJ,St Jude Medical,,1996-01-02,2017-01-05,fja_history,,,,,,STJ,auto,
spell-PBI-19960102,,PBI,PBI,Pitney Bowes,,1996-01-02,2017-03-01,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-TGNA-19960102,,TGNA,TGNA,Tegna,,1996-01-02,2017-06-02,fja_history,,,,,,TGNA,auto,
spell-R-19960102,,R,R,Ryder System,,1996-01-02,2017-06-19,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-DD-19960102,,DD,DD,DuPont,DuPont,1996-01-02,2017-09-01,fja_history,1666700,Materials,Specialty Chemicals,"Wilmington, Delaware",2017 (1802),,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-DOW-19960102,,DOW,DOW,Dow Inc.,Dow Inc.,1996-01-02,2017-09-01,fja_history,1751788,Materials,Commodity Chemicals,"Midland, Michigan",2019 (1897),,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-BCR-19960102,,BCR,BCR,CR Bard,,1996-01-02,2017-12-29,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-TWX-19960102,,TWX,TWX,Time Warner,,1996-01-02,2018-06-15,fja_history,,,,,,TWX,auto,
spell-PX-19960102,,PX,PX,PX,,1996-01-02,2018-10-31,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CA-19960102,,CA,CA,CA Technologies,,1996-01-02,2018-11-06,fja_history,,,,,,CA,auto,
spell-AET-19960102,,AET,AET,Aetna,,1996-01-02,2018-11-29,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PCG-19960102,,PCG,PCG,PG&E Corporation,PG&E Corporation,1996-01-02,2019-01-18,fja_history,1004980,Utilities,Multi-Utilities,"Oakland, California",1905,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GT-19960102,,GT,GT,The Goodyear Tire & Rubber Company,,1996-01-02,2019-02-27,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MAT-19960102,,MAT,MAT,Mattel,,1996-01-02,2019-06-07,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-TMK-19960102,,TMK,TMK,TMK,,1996-01-02,2019-08-08,fja_history,,,,,,TMK,auto,
spell-BHGE-19960102,,BHGE,BHGE,BHGE,,1996-01-02,2019-10-18,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CBS-19960102,,CBS,CBS,CBS,,1996-01-02,2019-12-05,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-STI-19960102,,STI,STI,SunTrust Banks,,1996-01-02,2019-12-09,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-UTX-19960102,,UTX,UTX,UTX,,1996-01-02,2020-04-03,fja_history,,,,,,UTX,auto,
spell-ARNC-19960102,,ARNC,ARNC,Arconic,,1996-01-02,2020-04-06,fja_history,,,,,,ARNC,auto,
spell-M-19960102,,M,M,Macy's,,1996-01-02,2020-04-06,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-RTN-19960102,,RTN,RTN,Raytheon Company,,1996-01-02,2020-04-06,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AGN-19960102,,AGN,AGN,Allergan,,1996-01-02,2020-05-12,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-JWN-19960102,,JWN,JWN,Nordstrom,,1996-01-02,2020-06-22,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-HRB-19960102,,HRB,HRB,H&R Block,,1996-01-02,2020-09-21,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-XRX-19960102,,XRX,XRX,Xerox,,1996-01-02,2021-03-22,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-LB-19960102,,LB,LB,LB,,1996-01-02,2021-08-03,fja_history,,,,,,LB,auto,
spell-UNM-19960102,,UNM,UNM,Unum,,1996-01-02,2021-09-20,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GPS-19960102,,GPS,GPS,Gap,,1996-01-02,2022-02-02,fja_history,,,,,,GPS,auto,
spell-BLL-19960102,,BLL,BLL,BLL,,1996-01-02,2022-05-10,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PKI-19960102,,PKI,PKI,PKI,,1996-01-02,2023-05-16,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-LNC-19960102,,LNC,LNC,Lincoln National Corporation,,1996-01-02,2023-09-18,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-NWL-19960102,,NWL,NWL,Newell Brands,,1996-01-02,2023-09-18,fja_history,,,,,,NWL,auto,
spell-WHR-19960102,,WHR,WHR,Whirlpool Corporation,,1996-01-02,2024-03-18,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-VFC-19960102,,VFC,VFC,VF Corporation,,1996-01-02,2024-04-03,fja_history,,,,,,VFC,auto,
spell-CMA-19960102,,CMA,CMA,Comerica,,1996-01-02,2024-06-24,fja_history,,,,,,CMA,auto,
spell-MRO-19960102,,MRO,MRO,Marathon Oil,,1996-01-02,2024-11-26,fja_history,,,,,,MRO,auto,
spell-HES-19960102,,HES,HES,Hess Corporation,,1996-01-02,2025-07-23,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-WBA-19960102,,WBA,WBA,Walgreens Boots Alliance,,1996-01-02,2025-08-28,fja_history,,,,,,WBA,auto,
spell-EMN-19960102,,EMN,EMN,Eastman Chemical Co.,,1996-01-02,2025-11-04,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-IPG-19960102,,IPG,IPG,Interpublic Group,,1996-01-02,2025-11-28,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-K-19960102,,K,K,Kellanova,,1996-01-02,2025-12-11,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MMC-19960102,,MMC,MMC,MMC,,1996-01-02,2026-01-14,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AAPL-19960102,,AAPL,AAPL,Apple Inc.,Apple Inc.,1996-01-02,,fja_history,320193,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ABT-19960102,,ABT,ABT,Abbott Laboratories,Abbott Laboratories,1996-01-02,,fja_history,1800,Health Care,Health Care Equipment,"North Chicago, Illinois",1888,ABT,auto,
spell-ADM-19960102,,ADM,ADM,Archer Daniels Midland,Archer Daniels Midland,1996-01-02,,fja_history,7084,Consumer Staples,Agricultural Products & Services,"Chicago, Illinois",1902,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ADP-19960102,,ADP,ADP,Automatic Data Processing,Automatic Data Processing,1996-01-02,,fja_history,8670,Industrials,Human Resource & Employment Services,"Roseland, New Jersey",1949,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ADSK-19960102,,ADSK,ADSK,Autodesk,Autodesk,1996-01-02,,fja_history,769397,Information Technology,Application Software,"San Francisco, California",1982,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AEE-19960102,,AEE,AEE,Ameren,Ameren,1996-01-02,,fja_history,1002910,Utilities,Multi-Utilities,"St. Louis, Missouri",1902,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AEP-19960102,,AEP,AEP,American Electric Power,American Electric Power,1996-01-02,,fja_history,4904,Utilities,Electric Utilities,"Columbus, Ohio",1906,AEP,auto,
spell-AIG-19960102,,AIG,AIG,American International Group,American International Group,1996-01-02,,fja_history,5272,Financials,Multi-line Insurance,"New York City, New York",1919,AIG,auto,
spell-ALL-19960102,,ALL,ALL,Allstate,Allstate,1996-01-02,,fja_history,899051,Financials,Property & Casualty Insurance,"Northbrook, Illinois",1931,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AMAT-19960102,,AMAT,AMAT,Applied Materials,Applied Materials,1996-01-02,,fja_history,6951,Information Technology,Semiconductor Materials & Equipment,"Santa Clara, California",1967,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AMGN-19960102,,AMGN,AMGN,Amgen,Amgen,1996-01-02,,fja_history,318154,Health Care,Biotechnology,"Thousand Oaks, California",1980,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
